Code,Name,Sector,MarketCap,Close,Volume,Volume Spike,Momentum,RSI,Tier
005300,롯데칠성,Unknown,1156148946400,124600.0,33413.0,1.37,6300.0,64.04,Large Cap
006120,SK디스커버리,Unknown,1135732224500,61900.0,30950.0,0.59,-600.0,53.85,Large Cap
120110,코오롱인더,Unknown,1129658685550,41050.0,395899.0,1.38,-950.0,62.28,Large Cap
192080,더블유게임즈,Unknown,1113487930800,51800.0,33661.0,0.72,-400.0,60.53,Large Cap
000500,가온전선,Unknown,1111697328000,67200.0,41336.0,0.27,-6400.0,19.33,Large Cap
137310,에스디바이오센서,Unknown,1098176900040,9020.0,95261.0,0.68,-640.0,43.17,Large Cap
181710,NHN,Unknown,1105840528250,32750.0,55126.0,0.48,2400.0,63.16,Large Cap
365550,ESR켄달스퀘어리츠,Unknown,1086482935000,4415.0,343127.0,0.99,75.0,65.52,Large Cap
000815,삼성화재우,Unknown,1097226540000,354000.0,8458.0,0.53,-17500.0,60.29,Large Cap
000670,영풍,Unknown,1096825030000,57400.0,33629.0,0.76,2200.0,80.84,Large Cap
003530,한화투자증권,Unknown,1074884352750,5010.0,1514729.0,0.7,-160.0,43.35,Large Cap
499790,GS피앤엘,Unknown,1060949993500,53500.0,404823.0,1.47,13300.0,74.76,Large Cap
229640,LS에코에너지,Unknown,1064214545250,34750.0,127389.0,0.41,-2900.0,13.69,Large Cap
012630,HDC,Unknown,1064000051010,17810.0,211933.0,1.2,620.0,45.6,Large Cap
009240,한샘,Unknown,1055496670800,44850.0,12018.0,0.35,-900.0,44.06,Large Cap
030610,교보증권,Unknown,1041621463540,9140.0,76874.0,0.38,-390.0,42.9,Large Cap
075580,세진중공업,Unknown,1037502572000,18250.0,402330.0,0.28,-3450.0,33.65,Large Cap
192400,쿠쿠홀딩스,Unknown,1024190928000,28800.0,52281.0,1.27,-400.0,56.0,Large Cap
030190,NICE평가정보,Unknown,1012802212860,17020.0,49583.0,0.31,890.0,70.77,Large Cap
082640,동양생명,Unknown,1010104742100,6260.0,96419.0,0.5,-150.0,40.95,Large Cap
001740,SK네트웍스,Unknown,997963338020,4510.0,126094.0,0.45,-100.0,50.87,Large Cap
005690,파미셀,Unknown,987279057800,16450.0,4447339.0,0.77,-1020.0,42.07,Large Cap
249420,일동제약,Unknown,969712423800,30650.0,1684634.0,0.4,1400.0,57.8,Large Cap
298020,효성티앤씨,Unknown,960745404000,222000.0,19355.0,1.19,0.0,63.64,Large Cap
001430,세아베스틸지주,Unknown,950346153500,26500.0,49870.0,0.4,-1700.0,48.04,Large Cap
079160,CJ CGV,Unknown,930567833300,5620.0,746539.0,1.54,390.0,80.08,Large Cap
114090,GKL,Unknown,921030926300,14890.0,250495.0,0.67,1370.0,44.83,Large Cap
006650,대한유화,Unknown,917150000000,141100.0,43931.0,0.79,-11200.0,55.46,Large Cap
298050,HS효성첨단소재,Unknown,887925693600,198200.0,12939.0,0.63,-3300.0,58.27,Large Cap
000070,삼양홀딩스,Unknown,898339213400,104600.0,0.0,0.0,0.0,,Large Cap
036530,SNT홀딩스,Unknown,886931398400,54400.0,14038.0,0.46,-6000.0,38.86,Large Cap
248070,솔루엠,Unknown,846347377200,17700.0,133808.0,0.44,-290.0,47.64,Large Cap
003240,태광산업,Unknown,865111800000,777000.0,1401.0,0.68,-38000.0,43.54,Large Cap
093370,후성,Unknown,862332853200,8040.0,1242724.0,0.29,-1530.0,37.71,Large Cap
108320,LX세미콘,Unknown,840864310000,51700.0,61536.0,0.86,800.0,33.22,Large Cap
004490,세방전지,Unknown,824600000000,58900.0,238218.0,3.09,-900.0,32.26,Large Cap
009450,경동나비엔,Unknown,823125448000,56500.0,44626.0,0.56,-4500.0,25.96,Large Cap
