Code,Name,Sector,MarketCap,Close,Volume,Volume Spike,Momentum,RSI,Tier
006345,대원전선우,Unknown,10340634000,3945.0,758854.0,9.19,180.0,57.35,Small Cap
001065,JW중외제약우,Unknown,9301067200,27200.0,20.0,0.08,-200.0,38.89,Small Cap
001515,SK증권우,Unknown,9174845330,2345.0,23309.0,0.33,-175.0,39.92,Small Cap
004985,성신양회우,Unknown,8217154650,11170.0,2833.0,0.81,-230.0,32.24,Small Cap
45226K,한화갤러리아우,Unknown,6389834000,2200.0,10804.0,1.32,-40.0,35.0,Small Cap
26490K,크라운제과우,Unknown,7426176000,9600.0,754.0,0.06,-210.0,45.56,Small Cap
000325,노루홀딩스우,Unknown,7404193600,30400.0,107.0,0.25,-50.0,27.72,Small Cap
36328K,티와이홀딩스우,Unknown,5767584960,4640.0,12383.0,1.51,-620.0,18.35,Small Cap
090355,노루페인트우,Unknown,6289251080,13580.0,8.0,0.01,220.0,46.61,Small Cap
00781K,코리아써키트2우B,Unknown,6183385110,7890.0,571.0,0.16,360.0,72.52,Small Cap
000145,하이트진로홀딩스우,Unknown,5828627800,12380.0,42.0,0.04,-10.0,59.18,Small Cap
007575,일양약품우,Unknown,5777138400,12980.0,0.0,,0.0,,Small Cap
000545,흥국화재우,Unknown,5521920000,7190.0,1886.0,0.13,-130.0,13.33,Small Cap
005745,크라운해태홀딩스우,Unknown,4895916900,8150.0,2938.0,1.04,0.0,22.22,Small Cap
014825,동원시스템즈우,Unknown,4814743530,18230.0,33.0,0.14,230.0,63.69,Small Cap
014285,금강공업우,Unknown,4766190000,8080.0,17059.0,0.29,-120.0,57.88,Small Cap
004545,깨끗한나라우,Unknown,4313364800,11780.0,73.0,0.15,-30.0,41.27,Small Cap
005965,동부건설우,Unknown,4139924880,18340.0,89.0,0.29,-110.0,16.67,Small Cap
008355,남선알미우,Unknown,3867098400,12560.0,566.0,0.6,-110.0,43.45,Small Cap
012205,계양전기우,Unknown,3577381740,3060.0,1790.0,0.64,-45.0,34.44,Small Cap
011155,CJ씨푸드1우,Unknown,3330000000,16650.0,98.0,0.19,-610.0,37.14,Small Cap
001525,동양우,Unknown,3391343190,5490.0,42899.0,0.23,-1190.0,38.25,Small Cap
000227,유유제약2우B,Unknown,3320712000,10200.0,542.0,0.42,-30.0,25.35,Small Cap
002995,금호건설우,Unknown,3241229940,11090.0,1122.0,1.39,-140.0,37.5,Small Cap
002785,진흥기업우B,Unknown,3184564870,3715.0,16.0,0.02,120.0,60.47,Small Cap
009415,태영건설우,Unknown,3204371820,4930.0,1219.0,1.09,-210.0,19.51,Small Cap
004415,서울식품우,Unknown,2769502500,1245.0,14970.0,0.33,27.0,47.78,Small Cap
001527,동양2우B,Unknown,2666036160,8640.0,2996.0,0.05,-610.0,48.05,Small Cap
014915,성문전자우,Unknown,2514000000,4190.0,2538.0,0.2,-180.0,49.12,Small Cap
002787,진흥기업2우B,Unknown,2443958320,8290.0,15.0,0.02,140.0,60.23,Small Cap
